sbscrptn_ek_id,prdct_nm
1791311,Super Smart Light
1791311,Valuetime
1791341,3G High Speed DATA Package
1791341,3G Video CALLS
1791341,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791341,Call Forward on No Reply
1791341,CPE DataCom
1791341,Free Data 6GB
1791341,Freetime 100
1791341,Freetime 20
1791341,Line Facilities
1791341,Outgoing Barring(OCB)
1791341,Super 10
1791341,Super BlackBerry 10 LTE
1791341,Super Smart
1791341,Super Smart Light
1791341,Valuetime
1791344, Juffair
1791344,3G High Speed DATA Package
1791344,BlackBerry ABB
1791344,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791344,CLIP
1791344,CPE DataCom
1791344,Free Data 4GB
1791344,Free Data 6GB
1791344,Freetime 100
1791344,Freetime 20
1791344,GPRS Service
1791344,Line Facilities
1791344,SimSim 
1791344,Super 10
1791344,Super Smart
1791344,Valuetime
1791344,Voicemail Box
1791356,3G Video CALLS
1791356,Call Forward on No Reply
1791356,Freetime 100
1791356,Freetime 20
1791356,Outgoing Barring(OCB)
1791356,Super 10
1791356,Super BlackBerry 10 LTE
1791356,Super Smart Light
1791356,Valuetime
1791358,3G Video CALLS
1791358,Call Forward on No Reply
1791358,Freetime 100
1791358,Freetime 20
1791358,Outgoing Barring(OCB)
1791358,Super 10
1791358,Super BlackBerry 10 LTE
1791358,Super Smart Light
1791358,Valuetime
1791364,3G Video CALLS
1791364,Call Forward on No Reply
1791364,Freetime 100
1791364,Freetime 20
1791364,Outgoing Barring(OCB)
1791364,Super 10
1791364,Super BlackBerry 10 LTE
1791364,Super Smart Light
1791364,Valuetime
1791371,3G Video CALLS
1791371,Call Forward on No Reply
1791371,Freetime 100
1791371,Freetime 20
1791371,Outgoing Barring(OCB)
1791371,Super 10
1791371,Super BlackBerry 10 LTE
1791371,Super Smart Light
1791371,Valuetime
1791377, Juffair
1791377,BlackBerry ABB
1791377,CLIP
1791377,Free Data 4GB
1791377,Freetime 100
1791377,GPRS Service
1791377,SimSim 
1791377,Super 10
1791377,Super Smart
1791377,Valuetime
1791377,Voicemail Box
1791379,3G Video CALLS
1791379,Call Forward on No Reply
1791379,Freetime 100
1791379,Freetime 20
1791379,Outgoing Barring(OCB)
1791379,Super 10
1791379,Super BlackBerry 10 LTE
1791379,Super Smart Light
1791379,Valuetime
1791380,3G High Speed DATA Package
1791380,3G Video CALLS
1791380,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791380,Call Forward on No Reply
1791380,CPE DataCom
1791380,Free Data 6GB
1791380,Freetime 100
1791380,Freetime 20
1791380,Line Facilities
1791380,Outgoing Barring(OCB)
1791380,Super 10
1791380,Super BlackBerry 10 LTE
1791380,Super Smart
1791380,Super Smart Light
1791380,Valuetime
1791408,3G Video CALLS
1791408,Call Forward on No Reply
1791408,Freetime 100
1791408,Freetime 20
1791408,Outgoing Barring(OCB)
1791408,Super 10
1791408,Super BlackBerry 10 LTE
1791408,Super Smart Light
1791408,Valuetime
1791422,3G Video CALLS
1791422,Call Forward on No Reply
1791422,Freetime 100
1791422,Freetime 20
1791422,Outgoing Barring(OCB)
1791422,Super 10
1791422,Super BlackBerry 10 LTE
1791422,Super Smart Light
1791422,Valuetime
1791445,3G Video CALLS
1791445,Call Forward on No Reply
1791445,Freetime 100
1791445,Freetime 20
1791445,Outgoing Barring(OCB)
1791445,Super 10
1791445,Super BlackBerry 10 LTE
1791445,Super Smart Light
1791445,Valuetime
1791457,3G Video CALLS
1791457,Call Forward on No Reply
1791457,Freetime 100
1791457,Freetime 20
1791457,Outgoing Barring(OCB)
1791457,Super 10
1791457,Super BlackBerry 10 LTE
1791457,Super Smart Light
1791457,Valuetime
1791471,3G Video CALLS
1791471,Call Forward on No Reply
1791471,Freetime 100
1791471,Freetime 20
1791471,Outgoing Barring(OCB)
1791471,Super 10
1791471,Super BlackBerry 10 LTE
1791471,Super Smart Light
1791471,Valuetime
1791490,3G Video CALLS
1791490,Call Forward on No Reply
1791490,Freetime 100
1791490,Freetime 20
1791490,Outgoing Barring(OCB)
1791490,Super 10
1791490,Super BlackBerry 10 LTE
1791490,Super Smart Light
1791490,Valuetime
1791493, Juffair
1791493,3G Video CALLS
1791493,BlackBerry ABB
1791493,Call Forward on No Reply
1791493,CLIP
1791493,Free Data 4GB
1791493,Freetime 100
1791493,Freetime 20
1791493,GPRS Service
1791493,Outgoing Barring(OCB)
1791493,SimSim 
1791493,Super 10
1791493,Super BlackBerry 10 LTE
1791493,Super Smart
1791493,Super Smart Light
1791493,Valuetime
1791493,Voicemail Box
1791495,3G High Speed DATA Package
1791495,3G Video CALLS
1791495,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791495,Call Forward on No Reply
1791495,CPE DataCom
1791495,Free Data 6GB
1791495,Freetime 100
1791495,Freetime 20
1791495,Line Facilities
1791495,Outgoing Barring(OCB)
1791495,Super 10
1791495,Super BlackBerry 10 LTE
1791495,Super Smart
1791495,Super Smart Light
1791495,Valuetime
1791496,3G Video CALLS
1791496,Call Forward on No Reply
1791496,Freetime 100
1791496,Freetime 20
1791496,Outgoing Barring(OCB)
1791496,Super 10
1791496,Super BlackBerry 10 LTE
1791496,Super Smart Light
1791496,Valuetime
1791500,3G High Speed DATA Package
1791500,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791500,CPE DataCom
1791500,Free Data 6GB
1791500,Freetime 20
1791500,Line Facilities
1791500,Super 10
1791500,Super Smart
1791500,Valuetime
1791507,3G High Speed DATA Package
1791507,3G Video CALLS
1791507,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791507,Call Forward on No Reply
1791507,CPE DataCom
1791507,Free Data 6GB
1791507,Freetime 100
1791507,Freetime 20
1791507,Line Facilities
1791507,Outgoing Barring(OCB)
1791507,Super 10
1791507,Super BlackBerry 10 LTE
1791507,Super Smart
1791507,Super Smart Light
1791507,Valuetime
1791514, Juffair
1791514,3G Video CALLS
1791514,BlackBerry ABB
1791514,Call Forward on No Reply
1791514,CLIP
1791514,Free Data 4GB
1791514,Freetime 100
1791514,Freetime 20
1791514,GPRS Service
1791514,Outgoing Barring(OCB)
1791514,SimSim 
1791514,Super 10
1791514,Super BlackBerry 10 LTE
1791514,Super Smart
1791514,Super Smart Light
1791514,Valuetime
1791514,Voicemail Box
1791517,3G High Speed DATA Package
1791517,3G Video CALLS
1791517,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791517,Call Forward on No Reply
1791517,CPE DataCom
1791517,Free Data 6GB
1791517,Freetime 100
1791517,Freetime 20
1791517,Line Facilities
1791517,Outgoing Barring(OCB)
1791517,Super 10
1791517,Super BlackBerry 10 LTE
1791517,Super Smart
1791517,Super Smart Light
1791517,Valuetime
1791518, Juffair
1791518,BlackBerry ABB
1791518,CLIP
1791518,Free Data 4GB
1791518,Freetime 100
1791518,GPRS Service
1791518,SimSim 
1791518,Super 10
1791518,Super Smart
1791518,Valuetime
1791518,Voicemail Box
1791524,3G Video CALLS
1791524,Call Forward on No Reply
1791524,Freetime 100
1791524,Freetime 20
1791524,Outgoing Barring(OCB)
1791524,Super 10
1791524,Super BlackBerry 10 LTE
1791524,Super Smart Light
1791524,Valuetime
1791525, Juffair
1791525,BlackBerry ABB
1791525,CLIP
1791525,Free Data 4GB
1791525,Freetime 100
1791525,GPRS Service
1791525,SimSim 
1791525,Super 10
1791525,Super Smart
1791525,Valuetime
1791525,Voicemail Box
1791542,3G High Speed DATA Package
1791542,3G Video CALLS
1791542,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791542,Call Forward on No Reply
1791542,CPE DataCom
1791542,Free Data 6GB
1791542,Freetime 100
1791542,Freetime 20
1791542,Line Facilities
1791542,Outgoing Barring(OCB)
1791542,Super 10
1791542,Super BlackBerry 10 LTE
1791542,Super Smart
1791542,Super Smart Light
1791542,Valuetime
1791546,3G High Speed DATA Package
1791546,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791546,CPE DataCom
1791546,Free Data 6GB
1791546,Freetime 20
1791546,Line Facilities
1791546,Super 10
1791546,Super Smart
1791546,Valuetime
1791549,3G Video CALLS
1791549,Call Forward on No Reply
1791549,Freetime 100
1791549,Freetime 20
1791549,Outgoing Barring(OCB)
1791549,Super 10
1791549,Super BlackBerry 10 LTE
1791549,Super Smart Light
1791549,Valuetime
1791550,3G Video CALLS
1791550,Call Forward on No Reply
1791550,Freetime 100
1791550,Freetime 20
1791550,Outgoing Barring(OCB)
1791550,Super 10
1791550,Super BlackBerry 10 LTE
1791550,Super Smart Light
1791550,Valuetime
1791555,3G High Speed DATA Package
1791555,3G Video CALLS
1791555,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791555,Call Forward on No Reply
1791555,CPE DataCom
1791555,Free Data 6GB
1791555,Freetime 100
1791555,Freetime 20
1791555,Line Facilities
1791555,Outgoing Barring(OCB)
1791555,Super 10
1791555,Super BlackBerry 10 LTE
1791555,Super Smart
1791555,Super Smart Light
1791555,Valuetime
1791562,3G Video CALLS
1791562,Call Forward on No Reply
1791562,Freetime 100
1791562,Freetime 20
1791562,Outgoing Barring(OCB)
1791562,Super 10
1791562,Super BlackBerry 10 LTE
1791562,Super Smart Light
1791562,Valuetime
1791565, Juffair
1791565,BlackBerry ABB
1791565,CLIP
1791565,Free Data 4GB
1791565,Freetime 100
1791565,GPRS Service
1791565,SimSim 
1791565,Super 10
1791565,Super Smart
1791565,Valuetime
1791565,Voicemail Box
1791581, Juffair
1791581,BlackBerry ABB
1791581,CLIP
1791581,Free Data 4GB
1791581,Freetime 100
1791581,GPRS Service
1791581,SimSim 
1791581,Super 10
1791581,Super Smart
1791581,Valuetime
1791581,Voicemail Box
1791588, Juffair
1791588,BlackBerry ABB
1791588,CLIP
1791588,Free Data 4GB
1791588,Freetime 100
1791588,GPRS Service
1791588,SimSim 
1791588,Super 10
1791588,Super Smart
1791588,Valuetime
1791588,Voicemail Box
1791600,3G Video CALLS
1791600,Call Forward on No Reply
1791600,Freetime 100
1791600,Freetime 20
1791600,Outgoing Barring(OCB)
1791600,Super 10
1791600,Super BlackBerry 10 LTE
1791600,Super Smart Light
1791600,Valuetime
1791601, Juffair
1791601,BlackBerry ABB
1791601,CLIP
1791601,Free Data 4GB
1791601,Freetime 100
1791601,GPRS Service
1791601,SimSim 
1791601,Super 10
1791601,Super Smart
1791601,Valuetime
1791601,Voicemail Box
1791622,3G Video CALLS
1791622,Call Forward on No Reply
1791622,Freetime 100
1791622,Freetime 20
1791622,Outgoing Barring(OCB)
1791622,Super 10
1791622,Super BlackBerry 10 LTE
1791622,Super Smart Light
1791622,Valuetime
1791645,3G Video CALLS
1791645,Call Forward on No Reply
1791645,Freetime 100
1791645,Freetime 20
1791645,Outgoing Barring(OCB)
1791645,Super 10
1791645,Super BlackBerry 10 LTE
1791645,Super Smart Light
1791645,Valuetime
1791649, Juffair
1791649,BlackBerry ABB
1791649,CLIP
1791649,Free Data 4GB
1791649,Freetime 100
1791649,GPRS Service
1791649,SimSim 
1791649,Super 10
1791649,Super Smart
1791649,Valuetime
1791649,Voicemail Box
1791674,3G High Speed DATA Package
1791674,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791674,CPE DataCom
1791674,Free Data 6GB
1791674,Freetime 20
1791674,Line Facilities
1791674,Super 10
1791674,Super Smart
1791674,Valuetime
1791677,3G High Speed DATA Package
1791677,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791677,CPE DataCom
1791677,Free Data 6GB
1791677,Freetime 20
1791677,Line Facilities
1791677,Super 10
1791677,Super Smart
1791677,Valuetime
1791686, Juffair
1791686,BlackBerry ABB
1791686,CLIP
1791686,Free Data 4GB
1791686,Freetime 100
1791686,GPRS Service
1791686,SimSim 
1791686,Super 10
1791686,Super Smart
1791686,Valuetime
1791686,Voicemail Box
1791687,3G High Speed DATA Package
1791687,3G Video CALLS
1791687,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791687,Call Forward on No Reply
1791687,CPE DataCom
1791687,Free Data 6GB
1791687,Freetime 100
1791687,Freetime 20
1791687,Line Facilities
1791687,Outgoing Barring(OCB)
1791687,Super 10
1791687,Super BlackBerry 10 LTE
1791687,Super Smart
1791687,Super Smart Light
1791687,Valuetime
1791697,3G Video CALLS
1791697,Call Forward on No Reply
1791697,Freetime 100
1791697,Freetime 20
1791697,Outgoing Barring(OCB)
1791697,Super 10
1791697,Super BlackBerry 10 LTE
1791697,Super Smart Light
1791697,Valuetime
1791701,3G Video CALLS
1791701,Call Forward on No Reply
1791701,Freetime 100
1791701,Freetime 20
1791701,Outgoing Barring(OCB)
1791701,Super 10
1791701,Super BlackBerry 10 LTE
1791701,Super Smart Light
1791701,Valuetime
1791719, Salmabad
1791719,3G High Speed DATA Package
1791719,3G Video CALLS
1791719,Blackberry UnLtd 2 YR SUBSIDY
1791719,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791719,Call Forward on No Reply
1791719,Corporate Package
1791719,CPE DataCom
1791719,Free Data 6GB
1791719,Freetime 100
1791719,Freetime 20
1791719,ISDN-Primary Rate
1791719,Line Facilities
1791719,Outgoing Barring(OCB)
1791719,Star Dialing Facilities
1791719,Super 10
1791719,Super BlackBerry 10 LTE
1791719,Super Smart
1791719,Super Smart Light
1791719,Valuetime
1791720,3G Video CALLS
1791720,Call Forward on No Reply
1791720,Freetime 100
1791720,Freetime 20
1791720,Outgoing Barring(OCB)
1791720,Super 10
1791720,Super BlackBerry 10 LTE
1791720,Super Smart Light
1791720,Valuetime
1791728,3G High Speed DATA Package
1791728,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791728,CPE DataCom
1791728,Free Data 6GB
1791728,Freetime 20
1791728,Line Facilities
1791728,Super 10
1791728,Super Smart
1791728,Valuetime
1791745, Juffair
1791745,3G Video CALLS
1791745,BlackBerry ABB
1791745,Call Forward on No Reply
1791745,CLIP
1791745,Free Data 4GB
1791745,Freetime 100
1791745,Freetime 20
1791745,GPRS Service
1791745,Outgoing Barring(OCB)
1791745,SimSim 
1791745,Super 10
1791745,Super BlackBerry 10 LTE
1791745,Super Smart
1791745,Super Smart Light
1791745,Valuetime
1791745,Voicemail Box
1791749, Juffair
1791749,BlackBerry ABB
1791749,CLIP
1791749,Free Data 4GB
1791749,Freetime 100
1791749,GPRS Service
1791749,SimSim 
1791749,Super 10
1791749,Super Smart
1791749,Valuetime
1791749,Voicemail Box
1791751,3G Video CALLS
1791751,Call Forward on No Reply
1791751,Freetime 100
1791751,Freetime 20
1791751,Outgoing Barring(OCB)
1791751,Super 10
1791751,Super BlackBerry 10 LTE
1791751,Super Smart Light
1791751,Valuetime
1791769, Juffair
1791769,BlackBerry ABB
1791769,CLIP
1791769,Free Data 4GB
1791769,Freetime 100
1791769,GPRS Service
1791769,SimSim 
1791769,Super 10
1791769,Super Smart
1791769,Valuetime
1791769,Voicemail Box
1791772, Juffair
1791772,BlackBerry ABB
1791772,CLIP
1791772,Free Data 4GB
1791772,Freetime 100
1791772,GPRS Service
1791772,SimSim 
1791772,Super 10
1791772,Super Smart
1791772,Valuetime
1791772,Voicemail Box
1791799,3G Video CALLS
1791799,Call Forward on No Reply
1791799,Freetime 100
1791799,Freetime 20
1791799,Outgoing Barring(OCB)
1791799,Super 10
1791799,Super BlackBerry 10 LTE
1791799,Super Smart Light
1791799,Valuetime
1791808, Juffair
1791808,3G High Speed DATA Package
1791808,BlackBerry ABB
1791808,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791808,CLIP
1791808,CPE DataCom
1791808,Free Data 4GB
1791808,Free Data 6GB
1791808,Freetime 100
1791808,Freetime 20
1791808,GPRS Service
1791808,Line Facilities
1791808,SimSim 
1791808,Super 10
1791808,Super Smart
1791808,Valuetime
1791808,Voicemail Box
1791810,3G High Speed DATA Package
1791810,3G Video CALLS
1791810,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791810,Call Forward on No Reply
1791810,CPE DataCom
1791810,Free Data 6GB
1791810,Freetime 100
1791810,Freetime 20
1791810,Line Facilities
1791810,Outgoing Barring(OCB)
1791810,Super 10
1791810,Super BlackBerry 10 LTE
1791810,Super Smart
1791810,Super Smart Light
1791810,Valuetime
1791819, Juffair
1791819,BlackBerry ABB
1791819,CLIP
1791819,Free Data 4GB
1791819,Freetime 100
1791819,GPRS Service
1791819,SimSim 
1791819,Super 10
1791819,Super Smart
1791819,Valuetime
1791819,Voicemail Box
1791838,3G Video CALLS
1791838,Call Forward on No Reply
1791838,Freetime 100
1791838,Freetime 20
1791838,Outgoing Barring(OCB)
1791838,Super 10
1791838,Super BlackBerry 10 LTE
1791838,Super Smart Light
1791838,Valuetime
1791850,3G Video CALLS
1791850,Call Forward on No Reply
1791850,Freetime 100
1791850,Freetime 20
1791850,Outgoing Barring(OCB)
1791850,Super 10
1791850,Super BlackBerry 10 LTE
1791850,Super Smart Light
1791850,Valuetime
1791854,3G Video CALLS
1791854,Call Forward on No Reply
1791854,Freetime 100
1791854,Freetime 20
1791854,Outgoing Barring(OCB)
1791854,Super 10
1791854,Super BlackBerry 10 LTE
1791854,Super Smart Light
1791854,Valuetime
1791863,3G Video CALLS
1791863,Call Forward on No Reply
1791863,Freetime 100
1791863,Freetime 20
1791863,Outgoing Barring(OCB)
1791863,Super 10
1791863,Super BlackBerry 10 LTE
1791863,Super Smart Light
1791863,Valuetime
1791885,3G Video CALLS
1791885,Call Forward on No Reply
1791885,Freetime 100
1791885,Freetime 20
1791885,Outgoing Barring(OCB)
1791885,Super 10
1791885,Super BlackBerry 10 LTE
1791885,Super Smart Light
1791885,Valuetime
1791904,3G High Speed DATA Package
1791904,Business Speednet Flat Rate Dynamic IP 2MB/1M 6M
1791904,CPE DataCom
1791904,Free Data 6GB
1791904,Freetime 20
1791904,Line Facilities
1791904,Super 10
1791904,Super Smart
1791904,Valuetime
1791906,3G Video CALLS
1791906,Call Forward on No Reply
1791906,Freetime 100
1791906,Freetime 20
1791906,Outgoing Barring(OCB)
1791906,Super 10
1791906,Super BlackBerry 10 LTE
1791906,Super Smart Light
1791906,Valuetime
1791917, Juffair
1791917,3G Video CALLS
1791917,BlackBerry ABB
1791917,Call Forward on No Reply
1791917,CLIP
1791917,Free Data 4GB
1791917,Freetime 100
1791917,Freetime 20
1791917,GPRS Service
1791917,Outgoing Barring(OCB)
1791917,SimSim 
1791917,Super 10
1791917,Super BlackBerry 10 LTE
1791917,Super Smart
1791917,Super Smart Light
1791917,Valuetime
1791917,Voicemail Box
